title,company,experience,salary,location,skills,posted
Junior Research Analyst,Iris Consultancy Services,0-3 Yrs,Not mentioned,Bengaluru,"data analysis, software, production, presentation skills, research analysis, problem solving, business development, market research",3 days ago
Risk Analyst,HDB Financial Services,0-4 Yrs,Not mentioned,Mumbai,"Data analysis, Financial markets, Compliance, Risk assessment, Risk Analyst, Data analytics, Risk management, Strategy development",3+ weeks ago
GIS Analyst,Sthapatya Software,0-5 Yrs,Not mentioned,Pune,"Data analysis, Civil, Usage, AutoCAD, GIS Analyst, Arcgis, Analysis, Data",3+ weeks ago
Financial Analyst,Creative Hands HR,0-4 Yrs,Not mentioned,"Hyderabad, Chennai, Bengaluru","Financial Analysis, Financial Reporting, database management, Financial Analytics, financial management, Management Reporting, Reporting, Business Reporting",3 weeks ago
Marketing Associate,Olyv India formerly SmartCoin,0-2 Yrs,Not mentioned,Bengaluru,"digital, digital marketing, project management, data analysis, marketing strategies, management skills, branding, business development",Just now
Research And Development Officer,Zydex,0-3 Yrs,Not mentioned,Vadodara,"Excel, Shade Matching, Communication Skills, Chemistry, Colour Matching, Research And Development, Research, Development",Few hours ago
Machine Learning  Trainee,eAspire Technolabs Inc.,0-1 Yrs,Not mentioned,Kanpur,"Predictive Modeling, Machine Learning, Python, Modeling, Predictive, Machine, Training",3+ weeks ago
Strategy/Management Consulting Analyst,Kayess Square,0-4 Yrs,Not mentioned,Bengaluru,"Management Consulting, Financial Analysis, Financial Research, Financial Modeling, Finance, Consulting, Analysis, Financial modelling",3 days ago
Analyst - Commerce,Epsilon Data Management,0-1 Yrs,Not mentioned,Mumbai,"Bfsi, Agile, FMCG, SEO, Digital marketing, Gaming, Catering, Media planning",3 days ago
Fund Servicing Associate Depositary Services,JPMorgan Chase Bank,0-4 Yrs,Not mentioned,Mumbai,"Fund accounting, Data analysis, Ticketing, Data management, investment compliance, Workflow, market data, Continuous improvement",3 days ago
Financial Analyst,Creative Hands HR,0-4 Yrs,Not mentioned,"Thane, Navi Mumbai, Mumbai (All Areas)","Financial Analysis, Financial Reporting, database management, Financial Analytics, financial management, Management Reporting, Reporting, Business Reporting",3 days ago
Power BI + ML Expert,Logic Planet,0-5 Yrs,Not mentioned,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","python, data analysis, data analytics, oracle, bi, power bi, data warehousing, business analysis",3+ weeks ago
MIS Executive,Leading Client,0-2 Yrs,Not mentioned,"New Delhi, Greater Kailash","MIS, Management Information Systems, MIS Reporting, Macros, MIS Executive, Management, System, Information Systems",6 days ago
Hiring Fresher For Analyst Quality Control in Bangalore (Murgeshpalya),Delight HR services,0-1 Yrs,Not mentioned,Bengaluru,"excel, VLOOKUP, Conditional Formatting, HLOOKUP, Quality analysis, Formatting, Quality control, Hiring",1 week ago
Business Intelligence/Data Analytics Specialist,Lonza,0-4 Yrs,Not mentioned,Hyderabad,"Data analysis, Automation, Analytical, Agile, Healthcare, Data quality, Business intelligence, Continuous improvement",1 week ago
Business Analyst (IT experience),Caribou Media,0-4 Yrs,Not mentioned,Hyderabad,"Computer science, SQL queries, IT Analyst, Manager Quality Assurance, Business Analyst, Business analysis, Technical writing, Process documentation",1 week ago
Mutual Fund Analyst,Value Research,0-2 Yrs,Not mentioned,Noida,"Mutual Funds, Advanced Excel, Personal Finance, Investment Research, Financial Services, Finance, Writing, Investment Portfolio",1 week ago
Management Trainee,Idolize Business Solutions Llp,0-2 Yrs,Not mentioned,Mumbai(Thane West),"Communication Skills, Fluent English, Interpersonal Skills, Business Communication, Presentation Skills, Interpersonal Communication, Mba Marketing, Presentable",1 week ago
Sr.Engagement Associate- Futuretech Programs,Renalysis Consultants,0-2 Yrs,Not mentioned,Aurangabad,"Data analysis, Usage, Excel, Data management, Social media, Relationship building, Healthcare, CRM",1 week ago
Sr.Engagement Associate- Futuretech Programs,Renalysis Consultants,0-2 Yrs,Not mentioned,Khammam,"Data analysis, Usage, Excel, Data management, Social media, Relationship building, Healthcare, CRM",1 week ago
Sr.Engagement Associate- Futuretech Programs,Renalysis Consultants,0-2 Yrs,Not mentioned,Mangaluru,"Data analysis, Usage, Excel, Data management, Social media, Relationship building, Healthcare, CRM",1 week ago
Sr.Engagement Associate- Futuretech Programs,Renalysis Consultants,0-2 Yrs,Not mentioned,Karimnagar,"Data analysis, Usage, Excel, Data management, Social media, Relationship building, Healthcare, CRM",1 week ago
Sr.Engagement Associate- Futuretech Programs,Renalysis Consultants,0-2 Yrs,Not mentioned,Nizamabad,"Data analysis, Usage, Excel, Data management, Social media, Relationship building, Healthcare, CRM",1 week ago
EA Consultant Trainee,Sixth Force Solutions,0-1 Yrs,Not mentioned,Chennai,"Communication Skills, Consulting, Training, EA",1 week ago
Associate Solution Analyst Trainee,Wonderlendhubs,0-2 Yrs,Not mentioned,Mumbai,"Service delivery, Report generation, Techno functional, Analytical, Focus, Channel management, Agile methodology, Solution Analyst",1 week ago
Associate,PW,0-4 Yrs,Not mentioned,Noida,"project management, operations management, data analysis, quality control, team management, iso, training, auditing",1 week ago
Sales Executive,Lakshmi Dental Clinic,0-3 Yrs,Not mentioned,"Gandhinagar, Surat, Mumbai (All Areas)","Sales Executive Activities, Target Achievement, Sales Activities, Negotiation, Field Marketing, B2B Sales, Sales Promotion, Lead Generation",1 week ago
Sales Executive,Lakshmi Dental Clinic,0-3 Yrs,Not mentioned,"Rajkot, Vadodara, Mumbai (All Areas)","Sales Promotion, Healthcare Sales, Target Achievement, Pharma Selling, Medical Sales, Sales And Marketing, Field Marketing, B2B Sales",1 week ago
Agri Associate(Data management),Leading FMCG company,0-5 Yrs,Not mentioned,Bhopal,"agri data management, Data Management, Data Analysis, Analysis, Agri, Data, Management",1 week ago
Management Trainee,Leading Client,0-1 Yrs,Not mentioned,Mumbai,"market research, data analysis, operations, process improvement, communication and interpersonal skills, business operations, Interpersonal, Communication skills",2 weeks ago
Customer Development Executive - Gurgaon - sector 46,Rentokil PCI,0-5 Yrs,Not mentioned,Gurugram,"Customer Development, Sales Development, Business Development, Territory Sales, B2C Sales, Sales And Marketing, Direct Sales, New Business Development",2 weeks ago
Management Trainee,Cadila Pharmaceuticals,0-2 Yrs,Not mentioned,Ahmedabad,"Product Costing, Cost Accounting, Budgetary Control, Cost Control, Standard Costing, CMA, Costing, Cost",2 weeks ago
Management Analyst,Devemerge Global Consultancy,0-2 Yrs,Not mentioned,Sonipat,"International Business Development, Business Strategy, Proposal Preparation, Data Analysis, Business Development, Research And Development, Development, International business",2 weeks ago
Content Writer and SEO Analyst,Wpoets Technology,0-2 Yrs,Not mentioned,Bengaluru,"Lead generation, Google Analytics, Social media, Marketing campaigns, Content writing, HTML, Link building, Research",3+ weeks ago
Customer Care Executive,Rentokil Initial,0-1 Yrs,Not mentioned,Mumbai,"Senior Customer Care Executive, Customer Care Executive, Data analysis, Payroll, Telesales, Senior Executive, Customer relationship, Individual Contributor",3+ weeks ago
Financial Analyst,Creative Hands HR,0-4 Yrs,Not mentioned,"Hyderabad, Chennai, Bengaluru","Financial Analysis, Financial Reporting, database management, Financial Analytics, financial management, Management Reporting, Reporting, Business Reporting",2 weeks ago
Customer Care Executive - Vikhroli,Rentokil PCI,0-4 Yrs,Not mentioned,"Mumbai Suburban, Navi Mumbai, Mumbai (All Areas)(Vikhroli)","BPO, Customer Service, Inbound Process, Customer Support, Customer Care, Voice Process, Customer Queries, Customer Handling",2 weeks ago
Product Support Analyst,Reflections Global,0-1 Yrs,Not mentioned,Noida,"Linux, Data management, Shell scripting, Consulting, Windows, Information technology, Technical support, Monitoring",3+ weeks ago
Infra Tech Support Practitioner,Accenture,0-2 Yrs,Not mentioned,Bengaluru,"data analysis, incident management, customer service, disaster recovery, recovery, Analysis, Management, Technical analysis",3 weeks ago
Editorial Services Assistant,Sage Publications India Pvt Ltd,0-2 Yrs,Not mentioned,Hybrid - Dehradun(Race Course),"Communication Skills, Excel Powerpoint, Power Bi, Data Mining, Excel Sheet, Verbal Communication, Excel Report Preparation, Excel",3 weeks ago
COLLECTION ASSOCIATES,Perpetuity Capital,0-5 Yrs,Not mentioned,"Kolkata, New Delhi","python, data analysis, data analytics, data management, team management, customer service, business analysis, pivot table",3+ weeks ago
Risk Management Trainee - Chartered Accountant,TVS Credit Services Ltd,0-1 Yrs,Not mentioned,Chennai,"Credit Risk, Chartered Accountant, CA, Risk, Management, Training, Accounting, Credit",3+ weeks ago
Digital Marketing Internship,Ginger Media Group,0-1 Yrs,Not mentioned,Bengaluru,"digital marketing, email marketing, data analysis, ms office suite, content marketing, seo, communication skills, Microsoft",3+ weeks ago
Chemistry Teacher,CHATRABHUJ NARSEE SCHOOL (CNS),0-2 Yrs,Not mentioned,Pune,"chemistry, data analysis, biology, classroom management, software testing, mathematics, tutoring, lesson planning",3+ weeks ago
Quality Analyst,TP,0-9 Yrs,Not mentioned,Bengaluru,"project management, quality control, quality audit, software testing, iso, problem solving, process improvement, strategic planning",3+ weeks ago
Deputy Manager -Marketing,Aparajitha Corporate Services Ltd,0-7 Yrs,Not mentioned,Bengaluru,"digital marketing, project management, data analysis, marketing strategies, branding, business development, market research, marketing management",3+ weeks ago
Intern,Gameskraft,0-2 Yrs,Not mentioned,Bengaluru,"python, data analysis, data management, data analytics, data validation, data mining, business analysis, vlookup",3+ weeks ago
Jr. AI Engineer,Annam Ai,0-2 Yrs,Not mentioned,Rupnagar,"Data analysis, Field Staff, Deployment, model development, Natural language processing, Advisory, Monitoring, Technical support",3+ weeks ago
Business Consultant AI -Powered Customer Success,Egmat,0-3 Yrs,Not mentioned,Bengaluru,"Selection process, Data analysis, Business Analyst, Analytical, Consulting, Machine learning, SAT, Manager Technology",3+ weeks ago
Research Assistant,Labtech Innovations,0-1 Yrs,Not mentioned,Pune,"Data analysis, Simulation, Machine learning, Signal processing, Instrumentation, Power electronics, Research, MATLAB",3+ weeks ago
Product Analyst,MyGate,0-1 Yrs,Not mentioned,Bengaluru,"digital, confluence, data analytics, strong analytical skills, presentation skills, business analysis, google, problem solving",3+ weeks ago
Research Intern,Kanopy Techno Solutions,0-1 Yrs,Not mentioned,Pune,"C++, Embedded systems, C, Linux, Analytical, Circuit designing, Electronics, ARM processor",3+ weeks ago
"Scientist I, Protein Biology",Thermo Fisher Scientific,0-4 Yrs,Not mentioned,Bengaluru,"Mining, Data analysis, Focus, Cell biology, Healthcare, Genetics, Biochemistry, Life sciences",3+ weeks ago
React Frontend Developer,Openspace Services,0-1 Yrs,Not mentioned,Mumbai,"Computer science, Data analysis, Statistical analysis, data manipulation, Analytical, Machine learning, Data collection, Programming",3+ weeks ago
Digital Marketing - Paid Ads Specialist,Aspire Proptech,0-4 Yrs,Not mentioned,Bengaluru,"digital marketing, digital, marketing strategies, google adwords, investment, advertising, linkedin, roi",3+ weeks ago
Executive Digital Media,InfoVision Inc.,0-2 Yrs,Not mentioned,Bengaluru,"Analytical skills, Digital media, Social media analytics, Data analysis, Hoovers, Social media, Media research, Content writing",3+ weeks ago
Trainee Quality Control,Kan Biosys,0-2 Yrs,Not mentioned,Pune,"Research Trainee, Manager Quality Control, Research, Quality management, Management, Quality control, Quality control management, Training",3+ weeks ago
Project Engineer - Experimentalist,Jiva Sciences,0-3 Yrs,Not mentioned,Bengaluru,"Data analysis, Electronics, Labview, Data processing, HR, Hardware, MATLAB, Python",3+ weeks ago
Trainee-Marketing,Cloudthat Technologies,0-1 Yrs,Not mentioned,Bengaluru,"Marketing Manager, Data analysis, Direct marketing, Email marketing, Social media, Consulting, Strategic planning, Market research",3+ weeks ago
Digital Marketing Trainee,Position2,0-2 Yrs,Not mentioned,Bengaluru,"CRO, PPC, Data analysis, Google Analytics, Search engine marketing, digital marketing trainee, SEM, SEO",3+ weeks ago
Analyst - HR Operations,AtkinsRéalis,0-2 Yrs,Not mentioned,Bengaluru,"Engineering services, Administration, HR processes, Interpersonal skills, Technical services, HR operations, MS Word, Customer service",2 weeks ago
Process Analytics & Engineering Chemical / Petrochemical Engineers,Einnel Technologies,0-3 Yrs,Not mentioned,Chennai,"Thermodynamics, Data analysis, Simulation, Analytical, Machine learning, MATLAB, Petrochemical, Aspen",3+ weeks ago
Field Sales Executive,GenieHire,0-2 Yrs,Not mentioned,Bengaluru,"Basic, Data analysis, Field Sales Executive, Excel, Field sales, Area sales, Cloud, Data analytics",3+ weeks ago
Trainee/Associate Digital Marketing Analyst,IZMO Ltd,0-3 Yrs,Not mentioned,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","Google Analytics, Email marketing, Analytical, Social media, CMS, HTML, Link building, SEO",3+ weeks ago
Junior SOC Analyst,River Mobility,0-5 Yrs,Not mentioned,Bengaluru,"TCP, Computer science, Powershell, Analytical, Antivirus, CCNA, Security operations, Information technology",3+ weeks ago
Research Intern - Energy Transitions,CEEW,0-1 Yrs,Not mentioned,New Delhi,"Industry research, Field operations, Data analysis, Nutrition, Agronomy, Resource allocation, Standard operating procedures, Data collection",3 weeks ago
Risk Analytics - Analyst,Barclays,0-5 Yrs,Not mentioned,Noida,"Risk analytics, analytics analyst, Analysis, Analytics, Risk, Risk analysis",3+ weeks ago
Payor Services- Junior Analyst,Data Marshall,0 Yrs,Not mentioned,Hyderabad(Somajiguda),"Claims Processing, payor, US Healthcare, RCM, Healthcare, Claims, Process, Processing",1 week ago
